0.0,0.0,0.0,0.0,0.0,0.11760052071,3.0,2.0,2.0
0.032,0.0,0.0,0.00588003,0.0,0.11760052071,3.0,2.0,2.0
0.064,0.0,0.0,0.01176005,0.0,0.11642451471,3.0,2.0,2.0
0.096,0.0,0.0,0.01758128,0.0,0.11524851071,3.0,2.0,2.0
0.128,0.0,0.0,0.0233437,0.0,0.11408426471,3.0,2.0,2.0
0.16,0.0,0.0,0.02904792,0.0,0.11293178071,3.0,2.0,2.0
0.192,0.0,0.0,0.03469451,0.0,0.11179093671,3.0,2.0,2.0
0.224,0.0,0.0,0.04028405,0.0,0.11066161871,3.0,2.0,2.0
0.256,0.0,0.0,0.04581713,0.0,0.10954371071,3.0,2.0,2.0
0.288,0.0,0.0,0.05129432,0.0,0.10843709471,3.0,2.0,2.0
0.32,0.0,0.0,0.05671617,0.0,0.10734165671,3.0,2.0,2.0
0.352,0.0,0.0,0.06208326,0.0,0.10625728671,3.0,2.0,2.0
0.384,0.0,0.0,0.06739612,0.0,0.10518386871,3.0,2.0,2.0
0.416,0.0,0.0,0.07265531,0.0,0.10412129671,3.0,2.0,2.0
0.448,0.0,0.0,0.07786138,0.0,0.10306945871,3.0,2.0,2.0
0.48,0.0,0.0,0.08301485,0.0,0.10202824471,3.0,2.0,2.0
0.512,0.0,0.0,0.08811626,0.0,0.10099755071,3.0,2.0,2.0
0.544,0.0,0.0,0.09316614,0.0,0.0999772687095,3.0,2.0,2.0
0.576,0.0,0.0,0.09816501,0.0,0.0989672927095,3.0,2.0,2.0
0.608,0.0,0.0,0.10311337,0.0,0.0979675187095,3.0,2.0,2.0
0.64,0.0,0.0,0.10801175,0.0,0.0969778467095,3.0,2.0,2.0
0.672,0.0,0.0,0.11286064,0.0,0.0959981707095,3.0,2.0,2.0
0.704,0.0,0.0,0.11766055,0.0,0.0950283927095,3.0,2.0,2.0
0.736,0.0,0.0,0.12241197,0.0,0.0940684107095,3.0,2.0,2.0
0.768,0.0,0.0,0.12711539,0.0,0.0931181267095,3.0,2.0,2.0
0.8,0.0,0.0,0.13177129,0.0,0.0921774427095,3.0,2.0,2.0
0.832,0.0,0.0,0.13638017,0.0,0.0912462627095,3.0,2.0,2.0
0.864,0.0,0.0,0.14094248,0.0,0.0903244867095,3.0,2.0,2.0
0.896,0.0,0.0,0.1454587,0.0,0.0894120247095,3.0,2.0,2.0
0.928,0.0,0.0,0.1499293,0.0,0.0885087807095,3.0,2.0,2.0
0.96,0.0,0.0,0.15435474,0.0,0.0876146607095,3.0,2.0,2.0
0.992,0.0,0.0,0.15873548,0.0,0.0867295727095,3.0,2.0,2.0
1.024,0.0,0.0,0.16307195,0.0,0.0858534247095,3.0,2.0,2.0
1.056,0.0,0.0,0.16736463,0.0,0.0849861307095,3.0,2.0,2.0
1.088,0.0,0.0,0.17161393,0.0,0.0841275947095,3.0,2.0,2.0
1.12,0.0,0.0,0.17582031,0.0,0.0832777347095,3.0,2.0,2.0
1.152,0.0,0.0,0.1799842,0.0,0.0824364587095,3.0,2.0,2.0
1.184,0.0,0.0,0.18410602,0.0,0.0816036807095,3.0,2.0,2.0
1.216,0.0,0.0,0.1881862,0.0,0.0807793167095,3.0,2.0,2.0
1.248,0.0,0.0,0.19222517,0.0,0.0799632807095,3.0,2.0,2.0
1.28,0.0,0.0,0.19622333,0.0,0.0791554867095,3.0,2.0,2.0
1.312,0.0,0.0,0.20018111,0.0,0.0783558547095,3.0,2.0,2.0
1.344,0.0,0.0,0.2040989,0.0,0.0775642987095,3.0,2.0,2.0
1.376,0.0,0.0,0.20797712,0.0,0.0767807407095,3.0,2.0,2.0
1.408,0.0,0.0,0.21181615,0.0,0.0760050967095,3.0,2.0,2.0
1.44,0.0,0.0,0.21561641,0.0,0.0752372907095,3.0,2.0,2.0
1.472,0.0,0.0,0.21937827,0.0,0.0744772387095,3.0,2.0,2.0
1.504,0.0,0.0,0.22310213,0.0,0.0737248667095,3.0,2.0,2.0
1.536,0.0,0.0,0.22678838,0.0,0.0729800947095,3.0,2.0,2.0
1.568,0.0,0.0,0.23043738,0.0,0.0722428447095,3.0,2.0,2.0
1.6,0.0,0.0,0.23404952,0.0,0.0715130447095,3.0,2.0,2.0
1.632,0.0,0.0,0.23762518,0.0,0.0707906167095,3.0,2.0,2.0
1.664,0.0,0.0,0.24116471,0.0,0.0700754847095,3.0,2.0,2.0
1.696,0.0,0.0,0.24466848,0.0,0.0693675787095,3.0,2.0,2.0
1.728,0.0,0.0,0.24813686,0.0,0.0686668247095,3.0,2.0,2.0
1.76,0.0,0.0,0.2515702,0.0,0.0679731487095,3.0,2.0,2.0
1.792,0.0,0.0,0.25496886,0.0,0.0672864807095,3.0,2.0,2.0
1.824,0.0,0.0,0.25833318,0.0,0.0666067487095,3.0,2.0,2.0
1.856,0.0,0.0,0.26166352,0.0,0.0659338847095,3.0,2.0,2.0
1.888,0.0,0.0,0.26496021,0.0,0.0652678167095,3.0,2.0,2.0
1.92,0.0,0.0,0.26822361,0.0,0.0646084787095,3.0,2.0,2.0
1.952,0.0,0.0,0.27145403,0.0,0.0639557987095,3.0,2.0,2.0
1.984,0.0,0.0,0.27465182,0.0,0.0633097147095,3.0,2.0,2.0
2.016,0.0,0.0,0.27781731,0.0,0.0626701567095,3.0,2.0,2.0
2.048,0.0,0.0,0.28095081,0.0,0.0620370587095,3.0,2.0,2.0
2.08,0.0,0.0,0.28405267,0.0,0.0614103587095,3.0,2.0,2.0
2.112,0.0,0.0,0.28712318,0.0,0.0607899867095,3.0,2.0,2.0
2.144,0.0,0.0,0.29016268,0.0,0.0601758847095,3.0,2.0,2.0
2.176,0.0,0.0,0.29317148,0.0,0.0595679847095,3.0,2.0,2.0
2.208,0.0,0.0,0.29614988,0.0,0.0589662247095,3.0,2.0,2.0
2.24,0.0,0.0,0.29909819,0.0,0.0583705447095,3.0,2.0,2.0
2.272,0.0,0.0,0.30201671,0.0,0.0577808827095,3.0,2.0,2.0
2.304,0.0,0.0,0.30490576,0.0,0.0571971787095,3.0,2.0,2.0
2.336,0.0,0.0,0.30776562,0.0,0.0566193687095,3.0,2.0,2.0
