0.0,0.0,0.0,0.0,0.499999999995,-1.00923521511,3.0,2.0,2.0
0.032,0.025,0.0,-0.05046176,0.499999999995,-1.00923521511,3.0,2.0,2.0
0.064,0.04996818,-0.00126101,-0.10092352,0.499999999993,-0.571548391859,3.0,2.0,2.0
0.096,0.07484097,-0.00377982,-0.12950094,0.499999999991,-0.449046972397,3.0,2.0,2.0
0.128,0.09963163,-0.0070083,-0.15195329,0.499999999988,-0.358976736557,3.0,2.0,2.0
0.16,0.12434356,-0.01079253,-0.16990213,0.499999999984,-0.288477358909,3.0,2.0,2.0
0.192,0.14898359,-0.01501967,-0.184326,0.49999999998,-0.227285052966,3.0,2.0,2.0
0.224,0.17356009,-0.01960177,-0.19569025,0.499999999974,-0.173153590939,3.0,2.0,2.0
0.256,0.19808293,-0.02446287,-0.20434793,0.499999999967,-0.124935368088,3.0,2.0,2.0
0.288,0.22256277,-0.02953608,-0.2105947,0.499999999958,-0.0819000058094,3.0,2.0,2.0
0.32,0.24701044,-0.03476212,-0.2146897,0.499999999947,-0.0434602116797,3.0,2.0,2.0
0.352,0.27143651,-0.04008823,-0.21686271,0.499999999934,-0.00911215650164,3.0,2.0,2.0
0.384,0.29585094,-0.0454674,-0.21731831,0.499999999917,0.0215833450293,3.0,2.0,2.0
0.416,0.32026292,-0.05085769,-0.21623915,0.499999999897,0.0490130596485,3.0,2.0,2.0
0.448,0.3446807,-0.05622164,-0.21378849,0.499999999871,0.0735195955201,3.0,2.0,2.0
0.48,0.36911155,-0.06152573,-0.21011251,0.49999999984,0.0954057841786,3.0,2.0,2.0
0.512,0.39356174,-0.06673998,-0.20534222,0.499999999802,0.114940305107,3.0,2.0,2.0
0.544,0.41803652,-0.07183754,-0.19959521,0.499999999755,0.13236308918,3.0,2.0,2.0
0.576,0.44254019,-0.07679435,-0.19297705,0.499999999697,0.147887185235,3.0,2.0,2.0
0.608,0.46707613,-0.08158889,-0.1855827,0.499999999626,0.161703326087,3.0,2.0,2.0
0.64,0.49164686,-0.08620187,-0.17749753,0.499999999539,0.173982941034,3.0,2.0,2.0
0.672,0.51625407,-0.09061605,-0.16879838,0.499999999432,0.184878702019,3.0,2.0,2.0
0.704,0.54089876,-0.09481599,-0.15955445,0.4999999993,0.194528045171,3.0,2.0,2.0
0.736,0.56558121,-0.09878795,-0.14982804,0.499999999137,0.20305481205,3.0,2.0,2.0
0.768,0.59030113,-0.10251965,-0.1396753,0.499999998937,0.210570420248,3.0,2.0,2.0
0.8,0.61505766,-0.10600019,-0.12914678,0.499999998692,0.217175135964,3.0,2.0,2.0
0.832,0.63984946,-0.1092199,-0.11828803,0.499999998389,0.222959499964,3.0,2.0,2.0
0.864,0.66467477,-0.11217021,-0.10714005,0.499999998016,0.228005323718,3.0,2.0,2.0
0.896,0.68953142,-0.11484358,-0.09573978,0.499999997557,0.232386238344,3.0,2.0,2.0
0.928,0.71441693,-0.11723342,-0.08412047,0.499999996991,0.236168698359,3.0,2.0,2.0
0.96,0.73932853,-0.11933396,-0.07231204,0.499999996293,0.239413915147,3.0,2.0,2.0
0.992,0.76426319,-0.12114018,-0.06034134,0.499999995433,0.242176037565,3.0,2.0,2.0
1.024,0.78921769,-0.1226478,-0.04823254,0.499999994372,0.24450384288,3.0,2.0,2.0
1.056,0.81418862,-0.12385315,-0.03600735,0.499999993063,0.246443214676,3.0,2.0,2.0
1.088,0.83917241,-0.12475314,-0.02368519,0.499999991448,0.248033932635,3.0,2.0,2.0
1.12,0.8641654,-0.12534521,-0.01128349,0.499999989454,0.249312340435,3.0,2.0,2.0
1.152,0.88916381,-0.12562729,0.00118213,0.499999986993,0.250312188333,3.0,2.0,2.0
1.184,0.91416379,-0.12559774,0.01369774,0.499999983955,0.251063264147,3.0,2.0,2.0
1.216,0.93916145,-0.12525531,0.0262509,0.499999980203,0.251592654936,3.0,2.0,2.0
1.248,0.96415283,-0.12459911,0.03883053,0.499999975572,0.251925084654,3.0,2.0,2.0
1.28,0.98913398,-0.12362859,0.05142679,0.499999969853,0.252082154262,3.0,2.0,2.0
1.312,1.01410093,-0.12234349,0.06403089,0.499999962793,0.252084792595,3.0,2.0,2.0
1.344,1.0390497,-0.12074381,0.07663513,0.499999954076,0.251950937785,3.0,2.0,2.0
1.376,1.06397632,-0.11882981,0.08923268,0.499999943315,0.251696567262,3.0,2.0,2.0
1.408,1.08887685,-0.11660195,0.10181751,0.499999930034,0.25133677751,3.0,2.0,2.0
1.44,1.11374737,-0.11406091,0.11438435,0.499999913644,0.250884828143,3.0,2.0,2.0
1.472,1.138584,-0.11120753,0.12692859,0.499999893424,0.250353054124,3.0,2.0,2.0
1.504,1.16338288,-0.10804283,0.13944624,0.499999868484,0.249752174816,3.0,2.0,2.0
1.536,1.1881402,-0.10456796,0.15193385,0.499999837732,0.249091979903,3.0,2.0,2.0
1.568,1.2128522,-0.10078421,0.16438845,0.499999799827,0.248381206119,3.0,2.0,2.0
1.6,1.23751516,-0.09669299,0.17680751,0.499999753125,0.247628103546,3.0,2.0,2.0
1.632,1.2621254,-0.0922958,0.18918891,0.499999695608,0.246839760621,3.0,2.0,2.0
1.664,1.28667931,-0.08759424,0.2015309,0.499999624805,0.246022161407,3.0,2.0,2.0
